2024-06-22 20:23:05,778 - JuRanModel - INFO - {'latent_dim': 64, 'bpr_batch': 4096, 'n_layers': 2, 'lr': 0.001, 'test_batch': 128, 'path': './checkpoints', 'topks': '[10,20,50]', 'load': 1, 'epochs': 200, 'multicore': 1, 'pretrain': 0, 'seed': 2024, 'model': 'lgn', 'keep_prob': 0.3, 'dropout_bool': 0, 'groups': 3, 'neg': 1, 'projection_dim': 16, 'projection_dropout': 0.5, 'gpu_id': '0', 'dataset': 'wechat', 'l2_w': 0.01, 'cl_w': 0.0005, 'cl_temp': 0.05, 'single': 0}
2024-06-22 20:26:27,836 - JuRanModel - INFO - batch:105	bpr_loss:0.6931436061859131	l2_loss:0.03620556369423866	cl_loss:8.404260635375977	all_loss:0.6977077722549438
2024-06-22 20:26:30,872 - JuRanModel - INFO - batch:106	bpr_loss:0.6931437253952026	l2_loss:0.03585006296634674	cl_loss:8.3978853225708	all_loss:0.6977012157440186
2024-06-22 20:26:33,941 - JuRanModel - INFO - batch:107	bpr_loss:0.6931438446044922	l2_loss:0.03251631557941437	cl_loss:8.395440101623535	all_loss:0.6976667046546936
2024-06-22 20:26:37,073 - JuRanModel - INFO - batch:108	bpr_loss:0.6931436657905579	l2_loss:0.033938150852918625	cl_loss:8.399827003479004	all_loss:0.6976829767227173
2024-06-22 20:26:40,259 - JuRanModel - INFO - batch:109	bpr_loss:0.6931438446044922	l2_loss:0.0314464345574379	cl_loss:8.394651412963867	all_loss:0.6976556181907654
2024-06-22 20:26:43,285 - JuRanModel - INFO - batch:110	bpr_loss:0.6931436061859131	l2_loss:0.031318988651037216	cl_loss:8.384757041931152	all_loss:0.6976491212844849
2024-06-22 20:26:46,273 - JuRanModel - INFO - batch:111	bpr_loss:0.6931438446044922	l2_loss:0.029886705800890923	cl_loss:8.386210441589355	all_loss:0.6976358294487
2024-06-22 20:26:49,193 - JuRanModel - INFO - batch:112	bpr_loss:0.6931439638137817	l2_loss:0.030517056584358215	cl_loss:8.380176544189453	all_loss:0.6976392269134521
2024-06-22 20:26:52,202 - JuRanModel - INFO - batch:113	bpr_loss:0.6931440234184265	l2_loss:0.029123570770025253	cl_loss:8.376092910766602	all_loss:0.6976233124732971
2024-06-22 20:26:55,141 - JuRanModel - INFO - batch:114	bpr_loss:0.6931439638137817	l2_loss:0.030099550262093544	cl_loss:8.373437881469727	all_loss:0.6976316571235657
2024-06-22 20:26:58,183 - JuRanModel - INFO - batch:115	bpr_loss:0.6931442022323608	l2_loss:0.03060789220035076	cl_loss:8.374381065368652	all_loss:0.6976374387741089
2024-06-22 20:27:01,270 - JuRanModel - INFO - batch:116	bpr_loss:0.6931440830230713	l2_loss:0.02787347137928009	cl_loss:8.371850967407227	all_loss:0.6976087093353271
2024-06-22 20:27:04,326 - JuRanModel - INFO - batch:117	bpr_loss:0.6931442022323608	l2_loss:0.02970142662525177	cl_loss:8.3698091506958	all_loss:0.6976261138916016
2024-06-22 20:27:07,349 - JuRanModel - INFO - batch:118	bpr_loss:0.6931443214416504	l2_loss:0.02822236157953739	cl_loss:8.365020751953125	all_loss:0.6976090669631958
2024-06-22 20:27:10,421 - JuRanModel - INFO - batch:119	bpr_loss:0.6931442022323608	l2_loss:0.026587892323732376	cl_loss:8.364700317382812	all_loss:0.6975924372673035
2024-06-22 20:27:13,722 - JuRanModel - INFO - batch:120	bpr_loss:0.6931442022323608	l2_loss:0.027049601078033447	cl_loss:8.358379364013672	all_loss:0.6975938677787781
2024-06-22 20:27:16,807 - JuRanModel - INFO - batch:121	bpr_loss:0.6931443214416504	l2_loss:0.02730134315788746	cl_loss:8.359259605407715	all_loss:0.6975969672203064
2024-06-22 20:27:18,700 - JuRanModel - INFO - batch:122	bpr_loss:0.6931442618370056	l2_loss:0.02773020602762699	cl_loss:8.359293937683105	all_loss:0.6976011991500854
2024-06-22 20:27:20,004 - JuRanModel - INFO - batch:123	bpr_loss:0.6931443214416504	l2_loss:0.025967076420783997	cl_loss:8.355138778686523	all_loss:0.6975815892219543
2024-06-22 20:27:21,311 - JuRanModel - INFO - batch:124	bpr_loss:0.6931444406509399	l2_loss:0.026632146909832954	cl_loss:8.353343963623047	all_loss:0.6975874304771423
2024-06-22 20:27:22,691 - JuRanModel - INFO - batch:125	bpr_loss:0.6931445598602295	l2_loss:0.02548622526228428	cl_loss:8.352203369140625	all_loss:0.6975755095481873
2024-06-22 20:27:24,037 - JuRanModel - INFO - batch:126	bpr_loss:0.6931445598602295	l2_loss:0.02617674320936203	cl_loss:8.348840713500977	all_loss:0.6975807547569275
2024-06-22 20:27:25,416 - JuRanModel - INFO - batch:127	bpr_loss:0.6931446194648743	l2_loss:0.025639284402132034	cl_loss:8.350996971130371	all_loss:0.6975765228271484
2024-06-22 20:27:26,743 - JuRanModel - INFO - batch:128	bpr_loss:0.6931446194648743	l2_loss:0.0244775228202343	cl_loss:8.349601745605469	all_loss:0.6975642442703247
2024-06-22 20:27:28,071 - JuRanModel - INFO - batch:129	bpr_loss:0.6931446194648743	l2_loss:0.02481035329401493	cl_loss:8.345479965209961	all_loss:0.6975654363632202
2024-06-22 20:27:29,468 - JuRanModel - INFO - batch:130	bpr_loss:0.693144679069519	l2_loss:0.026109227910637856	cl_loss:8.344265937805176	all_loss:0.6975778937339783
2024-06-22 20:27:30,798 - JuRanModel - INFO - batch:131	bpr_loss:0.693144679069519	l2_loss:0.02409321814775467	cl_loss:8.343181610107422	all_loss:0.6975572109222412
